big_title,time,title,context,elec(fre),ener(fre),nuc(fre),water(fre),fire(fre),year,month,day,day_name
에너지,2023-09-12,"HD현대오일뱅크 주유소, 23년만 새 단장","HD현대오일뱅크는 12일, 성남시 분당구에 위치한 GRC 주유소에 신규 CI를 반영한 새 디자인을 처음으로 선보였다고 밝혔다.새로운 디자인은 선이 강조된 단순함이 가장 큰 특징이다. 파란색과 녹색의 두 라인이 단차를 두고 한곳에서 만나는 형태가 눈에 띈다. HD현대오일뱅크 관계자는 “그룹의 상징인 포워드마크의 역동적인 모양을 모티브로 앞으로 나아가려는 의지를 담았다”고 밝혔다.기존 HD현대오일뱅크 주유소의 상징색인 파란색에 HD현대의 상징색인 녹색을 더했다는 점도 새로운 특징이다. 흰색 배경에 파란색과 녹색이 조화를 이루는 디자인으로 눈에 더 잘 뜨이게 개선됐다는 설명이다. 특히 야간에는 캐노피(주유소 지붕)의 두 라인이 밝게 빛나 새로운 디자인이 더욱 잘 드러난다.주유소의 'SELF' 표시, 'LPG' 로고, 서체도 바뀌었다. 폴사인, 기둥, 상호간판, 방화벽, 주유기에도 새로운 디자인이 입혀져 전체적인 통일감을 갖췄다.캐노피는 알루미늄 복합판넬을 사용해 부식이 적고 불소코팅 처리를 해 도색이 오래 유지되는 등 관리가 쉽다. 폴사인(간판)은 무게가 가벼운 소재를 사용해 교체작업이 쉽고 비용도 저렴하다.주영민 HD현대오일뱅크 대표이사는 “단순 로고 교체가 아니라 주유소 디자인을 전면 개편해 눈에 잘 띄고 정돈된 주유소로 거듭나고자 했다.”며 “밝고 세련된 객장 환경을 바탕으로 고객만족도를 높이고 차별화된 경험을 제공하겠다”고 말했다.HD현대오일뱅크는 1994년 주유소에 국내 최초로 '오일뱅크'라는 브랜드를 도입했다. 지난 1999년 한화에너지 인수, 2020년 SK네트웍스 주유소 영업권 인수 등 여러 성장 과정을 거쳐 현재 주유소 업계 2위 브랜드로 발돋움 했다. 새 디자인은 전국 2700여개 HD현대오일뱅크 주유소와 충전소에 순차적으로 적용될 예정이다.최호 기자 snoop@etnews.com",0,1,0,0,0,2023,9,12,Tuesday
에너지,2023-09-12,"한화, 내달 7일 '서울세계불꽃축제 2023' 개최","한화는 다음달 7일 '한화와 함께하는 서울세계불꽃축제 2023'을 여의도 한강공원에서 개최한다.서울세계불꽃축제는 올해 '다채로운 색깔로 내일의 세상을 환하게 비추는 밝은 미래(Lights of Tomorrow)'라는 주제로 관람객들에게 잊지 못할 가을밤의 추억을 선사한다.한화그룹의 대표적인 사회공헌 활동인 서울세계불꽃축제는 서울을 대표하는 축제로, 다양한 국가를 초청해 진행해 왔으며, 올해는 한국을 비롯해 중국, 폴란드 3개국이 참가한다.오후 7시 20분 중국팀(SUNNY)이 첫 포문을 연다. 중국팀은 약 15분간 'A Dream Comes True' 주제로 '현실로 이뤄지는 꿈', '희망찬 내일'을 표현할 예정이다.이어서 오후 7시 40분부터 폴란드팀(SUREX)이 'Light Up the World'이라는 주제로 '희망으로 가득한 세상'을 표현할 예정이다. 특히 서울세계불꽃축제에 처음으로 참가하는 폴란드팀은 다양한 불꽃을 웅장한 음악에 맞춰 연출할 계획이다.오후 8시부터는 한국팀(㈜한화)이 행사의 피날레를 장식할 예정이다. 올해 ㈜한화는 'Moonlight - 달빛 속으로'라는 테마 아래 '빛'을 모티브로 희망의 메시지를 담은 불꽃쇼를 선보인다.특히 올해는 가장 많은 바지선(barge)을 투입해 역대 최대 규모의 화려한 불꽃쇼를 연출할 계획이며, 새롭게 선보이는 '허리케인 불꽃'을 통해 축제의 감동을 배가시킬 것으로 기대된다. 또한 글자와 숫자를 활용한 대형 불꽃은 새로운 스토리를 담아 축제의 즐거움을 더하게 될 전망이다.한화는 대규모 인파가 모이는 축제 특성을 고려해, 현장에 배치된 안전요원의 위치 확인이 가능한 전용앱을 개발하고, 서울시와 협조를 통해 신속한 대응이 가능하도록 하는 등 안전관리에 만전을 기한다는 계획이다.한화그룹의 대표 사회공헌 활동인 서울세계불꽃축제는 매년 100만명 이상이 관람하는 대한민국 대표 축제 중 하나로 가족, 연인, 친구들과 가장 가까운 곳에서 불꽃의 감동을 더 크게 느낄 수 있는 공식 좌석도 운영한다.해당 티켓은 LIFEPLUS TRIBES 앱에서 진행되는 골든티켓 이벤트를 통해 25일까지 신청이 가능하며, 9월 27일(수) 당첨자를 발표한다. 자세한 정보는 공식 홈페이지 'https://hanwhafireworks.com'을 통해 확인할 수 있다.한화는 현장의 감동을 어디서든 그대로 느낄 수 있도록 공식 유튜브 채널 '한화TV'와 불꽃축제 전용 앱 '오렌지플레이' 를 통해서 여의도 불꽃쇼를 동시에 제공한다는 계획이다.최호 기자 snoop@etnews.com",0,0,0,0,0,2023,9,12,Tuesday
에너지,2023-09-11,"에너지공단, 고효율기자재 인증수수료 최대 75% 인하","한국에너지공단이 물가상승과 경기침체로 어려움을 겪는 중소기업의 부담을 완화하기 위해 고효율에너지기자재 인증수수료를 최대 75%까지 인하한다고 11일 밝혔다.수수료 인하는 11일 신청 건부터 적용한다. 단순 외형이 변경된 모델은 75%, 그 외 모델은 50% 인하한다. 에너지공단은 수수료 인하와 함께 인증시스템도 개선한다. 이에 따라 관련 업체에서 연간 약 13억원 수준으로 비용을 줄이고 우수 중소기업 제품 빠른 시장 진출과 보급 확산을 기대하고 있다.인증수수료 인하에 따른 세부 변경사항은 에너지공단 효율관리제도 홈페이지에서 확인할 수 있다.김성완 에너지공단 수요관리이사는 “고효율 인증수수료 인하로 업계에 도움이 되길 바란다”면서 “앞으로도 규제개선을 발굴하고, 적극행정으로 기업 애로사항을 해결하고 상생하는 방안을 마련하도록 노력하겠다”고 말했다.변상근 기자 sgbyun@etnews.com",0,5,0,0,0,2023,9,11,Monday
에너지,2023-09-11,"정부, 원전설비 수출기업 100개사 육성 착수","정부가 2027년까지 원전설비 수출기업 100개사 육성에 본격 나섰다. 공기업 수주에 의존하지 않고 설비 분야에서 독자 경쟁력을 갖춘 원전 중소·중견기업을 집중 지원한다.산업통상자원부는 11일 정부세종청사에서 '원전수출 첫걸음 프로그램 참여기관 간담회'를 개최하고 각 기관별 역할과 지원계획을 점검했다. 산업부는 이날 '원전 중소·중견기업 수출 첫걸음 프로그램'도 공고했다. 이 프로그램은 수출경험은 없지만 수출 잠재력을 갖춘 유망기업을 선정해 수출 전 단계를 집중 지원하는 것이 목표다.산업부는 이번 프로그램을 추진하기 위해 △기술력 △수출 준비도 △추진 의지 등을 종합 평가한다. 올해 10개사를 우선 지원 대상으로 선정한다. 2027년에는 누적으로 60개사까지 프로그램을 지원한다. 기존에 독자수출 경험이 있는 40개사와 함께 총 100개사를 원전설비 수출기업으로 육성한다.이번 프로그램은 여러 기관이 각자 운영하던 30개 수출지원 사업을 종합 패키지로 제공한다. 원전수출산업협회, 한국수력원자력, KOTRA, 한국원자력협력재단, 한국무역보험공사 등 5개 기관이 시장조사, 수출전략 수립, 품질인증 획득, 마케팅, 계약체결·납품까지 밀착 지원한다.산업부는 기업별 여건을 감안하고 전문가 컨설팅으로 30개 사업 중 최적 지원 포트폴리오를 구성한다. 기업 당 최대 지원규모는 연간 4억원, 5년간 20억원이다. 향후 참여 지원기관을 확대하고, 지원범위도 넓힐 계획이다.산업부는 세계적으로 원전설비 수요가 증가하면서 우리 기업의 글로벌 공급망 진입기회가 열리고 있다고 판단했다. 최근 신규 원전이 건설되고 원전 계속운전도 확대되고 있지만 주요국은 과거 원전건설 중단 등 영향으로 설비제조 능력이 약화된 상황이다.이승렬 산업부 원전산업정책국장은 “그간 여러 기관이 다양한 지원제도를 개별적으로 운영해 원전설비 수출성과로 이어지는데 다소 한계가 있었다”면서 “이번 지원 프로그램 신설을 계기로 정부와 유관기관이 힘을 모아 2027년 원전설비 수출기업 100개사 달성을 위해 최선을 다하자”고 말했다.변상근 기자 sgbyun@etnews.com",0,0,2,1,0,2023,9,11,Monday
에너지,2023-09-11,데이터센터 지역분산 정책 '효과'…비수도권 전력사용통지 증가,"정부가 추진하는 데이터센터 지역분산 정책으로 비수도권의 전력사용통지 비율이 40%를 넘은 것으로 나타났다. 산업통상자원부는 부처 주도로 추진하던 데이터센터의 수도권 집중 완화 정책을 과학기술정보통신부, 국토교통부, 지방시대위원회 등 다른 중앙부처로도 확대한다.산업부는 11일 정부세종청사 회의실에서 데이터센터 지역 분산을 위한 관계부처 전담반(TF) 회의를 개최했다.산업부는 이날 회의에서 지난 3월 국무총리 주재 현안관계장관회의에서 발표한 '데이터센터 수도권 집중 완화 방안'을 차질없이 이행하고 있다고 전했다. 데이터센터 관련 한국전력공사에 접수된 전력수전예정통지 중 비수도권 비중은 2022년 10월 기준 22%에서 지난 6월 기준 45%까지 상승했다. 전남 해남 솔라시도 데이터센터 파크 조성사업, 경북 데이터센터 캠퍼스 조성사업, 강원도 수열 연계형 K클라우드 파크 조성사업 등 대규모 데이터센터 투자 사례가 나타나고 있다.산업부는 데이터센터의 지역분산 진행 현황을 상시적으로 모니터링하고 프로젝트별 원활한 추진을 위한 관리 방안을 제시했다. 과기정통부 등 중앙부처도 데이터센터의 원활한 지역 입지를 위한 추가 인센티브 지원 필요성에도 공감했다. 참석한 지자체는 현재 추진 중인 프로젝트별 현황을 공유했다.회의에 참석한 지자체에서는 데이터센터 지역 입지를 위해 보조금 지원, 입지 발굴 등 많은 노력을 기울이고 있으나 지자체 노력만으로는 부족한 점이 있다고 토로했다. 통신시설 확충, 전력공급 등과 관련한 중앙부처의 추가 인센티브 지원을 건의했다.천영길 산업부 에너지정책실장은 “지자체의 적극적인 참여로 데이터센터 지역분산 정책 성과가 서서히 가시화되고 있다”면서 “정부도 데이터센터가 지방으로 보다 원활하게 구축되도록 한전, 관계부처, 지자체와 함께 필요한 지원을 아끼지 않겠다”고 말했다.변상근 기자 sgbyun@etnews.com",0,1,0,0,0,2023,9,11,Monday
에너지,2023-09-11,"산교연, '저탄소·전기화 시대 히트펌프 활성화 세미나' 개최","산업교육연구소가 오는 22일에 '저탄소·전기화 시대의 히트펌프 활성화 세미나”를 온·오프라인 동시 개최한다고 11일 밝혔다.온실가스가 늘어나 온난화가 빨라질수록 폭염과 혹한, 극한기상으로 인한 피해는 급증할 우려가 높고 가정, 수송, 산업, 상업 모든 분야의 시급한 탄소중립 노력이 요구되고 있다.이번 세미나에서는 국내 최고 히트펌프 전문가를 비롯해 전력거래소 신사업 육성 관점에서의 활성화 방안과 한전 전력연구원의 실증과제 등을 짚어보고 관련 기업들로부터 국내외 시장 동향과 신기술 개발 현황 등을 청취할 수 있다.세미나의 주제는 △히트펌프의 현재와 미래(기조 강의) △히트펌프 연계 데시컨트 공조기술 △주택 냉·난방 및 급탕 일체형 히트펌프 연구개발 실증 등이며 오전 10시에 시작해 오후 4시 50분까지 발표된다.산업교육연구소 관계자는 “아직 히트펌프 시장이 개화하지 않은 국내시장에 이 기술이 빠르게 도입되기 위한 선결 과제와 정책 개선과제는 무엇인지 들어보는 자리를 마련했다”며 “이번 세미나를 통해 히트펌프에 관심이 많은 산학연 관계자분들이 참석해 귀중한 정보와 통찰을 얻는 기회를 마련하시기 바란다”고 전했다.전자신문인터넷 구교현 기자 kyo@etnews.com",1,0,0,0,0,2023,9,11,Monday
에너지,2023-09-11,"SK에코플랜트, '콘테크 미트업 데이' 공모전 개최","SK에코플랜트는 다음 달 10일까지 혁신기술 및 솔루션을 보유한 중소·중견기업, 스타트업을 대상으로 '콘테크 미트업 데이' 공모전을 연다고 11일 밝혔다.올해로 4회째인 이번 행사는 SK에코플랜트가 주관·시행하는 개방혁 혁신기술 공모전이다. 환경·에너지 분야 혁신기술을 발굴해 공동 연구개발과 사업화를 지원한다.특히 올해부터 SK에코플랜트 자회사인 SK오션플랜트와 환경시설관리가 공동연구개발에 참여한다. 공동주최 공공·투자기관 수도 대폭 늘어난다. 정부 지원자금 규모도 확대됐다.공모 분야는 △친환경 자재(자원순환 복합소재, 흑연 재활용, 탄소저감 자재, 에코시멘트 등) △탄소저감 시스템 (열솔루션, e-모빌리티 등) △폐기물 처리 (리사이클링, 업사이클링 등) △신재생에너지 (태양광, 수소 등) △해상풍력 (기상, 최적화 설계, 최적화 운영 솔루션 등) 등 총 5개 분야로 나뉜다.해당 분야에 관련된 혁신기술을 보유한 스타트업 및 중소·중견기업이라면 자유롭게 참여할 수 있다.공모전 수상 기업은 SK에코플랜트 및 자회사와 함께 공동연구개발을 수행하게 된다. 연구개발특구진흥재단, 한국무역협회, 한국농업기술진흥원, 경북·충남·대전창조경제혁신센터, 특허전략개발원, 호서대학교, SK증권, 유안타인베스트먼트 등 총 12개 공공기관, 대학교, 투자기관으로부터 자금·투자지원을 받게 된다.다음 달 10일까지 SK에코플랜트 홈페이지 내 팝업 배너에서 접수하면 된다. 서류 검토와 1·2차 프레젠테이션 심사를 거쳐 오는 11월 초 최종 수상작 발표 및 시상식을 연다. 심사는 기술 적용 및 확대 가능성, 기술 차별성 및 구현성, 기술 수요 및 활용성, 사업성 등을 종합적으로 고려해 이뤄진다.박경일 SK에코플랜트 사장은 “이번 공모전을 통해 발굴한 우수기업과 공동연구개발을 통해 국내뿐만 아니라 해외 진출도 도모할 수 있을 것”이라면서 “앞으로도 스타트업 및 중소·중견기업과의 진정성 있는 소통을 바탕으로 환경·에너지 산업생태계 발전을 위해 노력하겠다”고 말했다.윤희석 기자 pioneer@etnews.com",0,3,0,0,0,2023,9,11,Monday
에너지,2023-09-10,"[ESG칼럼] 이사회 전문성, 제도보다 사람이 우선","기업경영에 있어 상당수 주요한 의사결정은 이사회를 통하도록 상법에 명시됐다. 몇몇 중요사안은 주주총회 결의를 거치도록 되어 있지만 기업이 커지고 주주가 많아질수록 주총을 빈번히 개최하기는 어렵기 때문에, 현실적으로 이사회 구성과 활동이 매우 중요하다. 또한 일반적으로 법인 대표이사는 이사회에서 선임하기 때문에 이사회 구성은 회사의 지배구조를 대변한다고 할 수 있다.국내 대기업 상당수는 아직까지 창업자의 가족 또는 후손에 의해 경영되고 있으나, 세대를 거쳐 몇 차례의 상속과 승계가 이어지면서 창업주 가문의 지분율이 점차 줄고 있다. 따라서 자연스럽게 상당수 계열사의 최고경영자(CEO)를 전문경영인이 맡으면서 사외이사와 이사회 역할의 중요성이 대두되고 있다. 또한 뚜렷한 대주주가 없는 공기업 및 금융사들은 전문경영인의 임기만료가 도래할 때마다 후임자 선정과정에서 진통이 반복되면서 CEO선정과정에서 이사회의 중요성이 강조된다.회사가 점점 커지고 사업이 복잡해지면서 주주들이 회사의 다양한 현안을 파악하고 경영진을 감독하기 어려워지고 있다. 전문경영인의 실적에 따라 회사의 성과나 주주들의 재산상황에 큰 변화가 올 수 있다. 게다가 이런 CEO가 모든 이사진을 임명할 수 있을 경우, 그 CEO의 권한은 정말 막강해진다. 이러다 간혹 회사나 전체주주를 위한 경영보다 CEO가 자신의 이익 또는 특정 대주주를 위한 경영을 펼칠 경우 대리인 문제(Agency Problem)가 발생한다. 이러한 대리인 문제를 방지하기 위해 나온 방안이 이사회에 강력한 권한을 주고 이사회 중심으로 경영하는 방법이다.즉, 주주들이 이사회의 이사진을 선정하고 그 이사회가 주주들을 대신해 경영진을 감시하는 것이다. 자본주의가 먼저 발전한 미국에서 출자자(LP)나 소액주주들의 힘을 모은 기관투자자들이 이사회를 통해 주주위주의 경영을 유도하면서, 점차 이사회에서 사외이사의 비중이 높아졌다. 제도적으로 사외이사들은 사내 이사에 비해 CEO의 영향을 덜 받으므로 경영진과 독립적인 의견을 조금 더 편하게 낼 수 있다.국내 주요 상장사들의 사외이사들을 보면 대체로 전직 검찰, 행정부나 대학교수 출신이 많다. 각자 해당분야에서의 전문성은 높겠지만, 이분들이 복잡다단한 기업경영 분야에 대한 전문성을 가지고 있다고 보기는 어렵다. 오히려 기업의 대관 또는 대외 업무에 도움을 주는, 즉 기업경영을 견제하기 보다는 기업이나 경영진을 보호하는 역할을 하고 있을 수 있다. 미국 대기업들만이 아니라 국내 대기업들도 이미 이사진 구성에서 사외이사의 비중이 절반을 넘는 경우가 많다. 우선 사외이사진 구성의 개선만으로도 기업 지배구조의 개선을 기대할 수 있다.이사회 및 지배구조가 얼마나 우수한지 가늠할 수 있는 3가지 항목을 선정한다면 대체로 이사회의 독립성과 전문성, 그리고 활동성으로 볼 수 있다. 우리 제도가 아직 영미권과 차이는 있지만 사외이사 요건과 활동성 등 이사회 운영에 대한 제도적 준비는 비교적 되어 있다. 다만 이사회의 독립성과 사외이사의 전문성 등에서 개선이 요구된다. 결국 이는 어떤 사람들로 이사회를 구성하는 가의 문제이다.업종마다 필요한 각 분야의 전문성과 경험을 가진 프로페셔널들로 이사회를 구성해야 한다. 이해상충 방지와 비밀유지가 된다는 전제하에 국내외 경쟁사 출신의 전문가도 사외이사진에 영입할 수 있어야 한다. 또한 높은 수준의 전문성과 그들이 오랜 기간 쌓은 경험, 그리고 의사결정에 대한 책임 등을 감안하여 그들의 무게감에 맞는 보상도 제시할 수 있어야 한다. 결국 아쉽지 않은 전문가들을 영입함으로써 독립성까지 도모할 수 있을 것이다.김동환 전 하나벤처스 대표이사 alex.kim@hanafn.com",0,0,0,0,0,2023,9,10,Sunday
에너지,2023-09-10,"[ET시론]4차 산업혁명, 국립공원이 마주한 터닝 포인트","2020년 마이크로소프트(MS) AFE 연구소는 바다표범, 북극곰 등 멸종위기에 처한 극지 동물의 개체수 변화를 파악하는 인공지능(AI) 기술을 선보인 바 있다. AI의 이미지 딥러닝(Deep Learing)을 통해 특정 동물을 찾아내고, 수중 음파 탐지로 수중 생물의 개체 변화를 파악할 수 있게된 것이다. 이 기술로 동물을 판별하는 시간을 대폭 줄일 수 있었고, 이는 자연환경 분야에 첨단 과학기술이 접목된 대표 사례로 알려져 있다.우리나라 국립공원은 대부분 격오지에 위치해 AI, 사물인터넷(IoT) 등 4차 산업혁명 기술 접목이 더욱 절실한 곳이다. 그간 국립공원공단(이하 공단)은 정보통신기술(ICT)을 다양한 분야에 도입해 왔다. 방대한 자연자원 조사자료, 탐방객 수, 샛길 이용빈도와 같이 과거부터 축적해 온 다양한 데이터를 보유하고 있으며 정책 수립시 기초 자료로 활용하고 있다. 또한 보유 데이터 개방을 통해 민간 기업과의 활용 방안 모색과 프로젝트 협업도 활발히 추진하고 있다. 최근에는 디지털 전환 가속화에 발맞춰 빅데이터, 로봇 등을 공원관리에 적극 활용하고 있다.예를 들어 아프리카돼지열병(ASF)은 전염성과 치사율이 높은 전염병으로 국립공원 자연생태계 교란과 피해를 초래하는 야생동물 질병이다. 이에 공단은 ASF 발생 위치정보와 환경변수의 연관성을 AI로 분석해 신규 발생 가능성을 예측하는 머신러닝(Machine Learning) 기술을 국내 최초로 도입, 폐사체 수색 현장에 적용하고 있다. 또한 멧돼지간 접촉에 의한 확산을 최소화하기 위해 출현여부를 확인하고 원격으로 포획장치를 작동시키는 IoT 포획장을 운영하고 있다. 이러한 과학기술은 험난한 국립공원의 지형적 한계를 극복해 야생동물 질병관리를 효과적으로 추진하는 원동력이 되고 있다.과학적 공원관리를 위해 민간 기업과의 협업도 적극적으로 추진하고 있다. 환경·사회·지배구조(ESG)협력 기업인 포스코DX와 야생동물 로드킬 모니터링 및 예방 체계를 8월에 구축, 한려해상국립공원에서 운영 중이다. AI 솔루션 기술을 통한 동물 데이터 학습, 동물 움직임을 탐지하는 라이다 센서, 야생동물 출현 알림 발광다이오드(LED) 전광판, 야생동물 자동판별 시스템 등 신기술이 적용됐다. 이를 통해 야생동물 로드킬 및 교통 안전사고 예방에 기여할 수 있을 것으로 기대된다.자연자원 보전분야 이외에 탐방안내 분야에도 여러 신기술을 도입하고 있다. 위성항법장치(GPS) 위치정보 기반 모바일앱의 이용 빅데이터 자료를 확보·분석해 국립공원 샛길 관리체계를 마련하고, 이용 밀집도에 따라 이용객 수를 조절하는 정책을 펴거나 적정 탐방 편의시설을 설치한다.또한 ICT를 활용한 GPS기반 지오캐싱 프로그램이나 AI챗봇 서비스를 통해 자연환경해설사 동행없이 내가 원하는 시간에 언제든지 국립공원 자연해설을 들을 수 있어, 국립공원 탐방에 재미와 편의를 더하고 있다. 아울러 국립공원 탐방안내소에는 한국로봇산업진흥원과 협약을 통해 지능형 탐방안내 로봇을 도입해 장애인을 위한 수어해설과 외국인을 위한 다국어 안내 서비스가 올해 10월부터 제공될 예정이다.이외에도 공원시설 및 탐방객 안전관리분야에서 공원시설 조성 시 지능형 CCTV, 모바일 웹 기반 안전장비를 활용한 스마트 안전관리시스템을 도입해 사업장 내에서 작업자의 위험구역 움직임, 안전장비 착용 여부 등 위험요소를 분석·감지해 안전사고를 예방하고 있다. 또한 드론과 3차원(3D) 모델링 기술을 활용한 낙석 발생위험 지역의 변화상를 분석하고 이를 활용, 위험요소가 감지된 지역에 대해서는 우선적으로 낙석방호시설을 설치하거나 탐방로를 우회시키고 있다.국가의 발전과 성장속에 대한민국의 현 주소는 IT인프라 강국, 세계최초 5세대(5G)기술 상용화는 물론 K-팝(POP), 한류 등 문화강국으로 거듭나고 있다. 수많은 국가들이 한국형 국립공원 관리 기법을 벤치마킹하고 있고, 현재 공단은 디지털 뉴딜 공적개발원조(ODA) 사업을 통해 ICT 공원관리 기술을 개도국에 전파하는 단계에 이르렀다.혁신의 상징인 세계적 기업 테슬라의 최고경영자(CEO) 일론 머스크는 “중요하다고 생각되는 게 있으면 시도해야한다. 그게 실패의 가능성이 있더라도..”라는 말로 많은 이들에게 도전의 중요성을 일깨워 줬다. 그가 전하고 싶은 메시지는 단순히 자율주행 자동차, 화성탐사 등 거창하고 위대한 사업에 국한한 내용은 아니라고 본다.국립공원공단은 과거 미국, 캐나다 등 선진국의 공원관리를 쫓아가던 예전의 '빠른 추격자'가 아니라 이제는 오히려 선진국들이 벤치마킹을 하고자하는 '선도자'로 거듭났다. 4차 산업혁명이라는 변혁속에서 국립공원 관리 방식도 중대한 터닝포인트를 마주하고 있다. 앞으로도 공단은 자연자원의 보전과 지속가능한 이용이라는 지혜와 기술이 요구되는 미션을 달성하기 위해 디지털 전환 시대에 맞춰 다양한 도전과 시도를 끊임 없이 이어 나갈 것이다.송형근 국립공원공단 이사장〈필자〉 송형근 국립공원공단 이사장은 경남 창원 출신으로 연세대 토목공학과를 졸업했다. 1991년 기술고시(27회)를 거쳐 공직에 입문했다. 울산광역시 환경협력관과 환경부 대구지방환경청장, 환경보건정책관, 수도권대기환경청장, 물환경정책국장, 대변인, 자연환경정책실장 등 환경 분야 핵심 업무를 맡아왔으며, 2021년 제15대 국립공원공단 이사장으로 취임했다. 취임 이후 탄소중립을 위한 흡수원 확대 및 친환경 에너지 전환 사업을 추진했고, 난제였던 팔공산국립공원 승격 문제를 해결해 23번째 국립공원으로 지정했다.",0,1,0,0,0,2023,9,10,Sunday
에너지,2023-09-10,"HD현대 아비커스, 레저보트 자율운항 시장 본격 진출","HD현대의 선박 자율운항 전문회사인 아비커스가 유럽 최대 보트쇼를 통해 '뉴보트 도크'를 공식 출시하고, 레저보트용 자율운항시스템 시장에 본격 진출한다.아비커스는 12일부터 17일까지 프랑스 칸에서 열리는 '칸 요트 페스티벌 2023'에 전략적 파트너사인 글로벌 톱티어 보트 전장업체 '레이마린'과 함께 참가한다고 밝혔다. 1977년부터 시작된 이 행사에는 세계 각국의 610개 기업이 참여, 5만 4천여 명이 참관할 것으로 예상된다.아비커스는 이번 페스티벌에 출품된 유럽 유명 보트 제조사들의 최고급 레저용 보트 3척에 '뉴보트 도크'를 실선 탑재 및 전시함으로써 참관객들이 실시간으로 시스템을 체험할 수 있도록 했다.이번에 출시된 '뉴보트 도크'는 아비커스의 최첨단 자율운항기술을 기반으로 레이마린과의 협력을 통해 개발했으며, 총 6대의 카메라 시스템으로 구성된 다기능 디스플레이를 통해 보다 정밀한 충돌 회피 및 접안 지원 기능을 제공한다.또한 보트 건조업체가 쉽게 설치할 수 있도록 단순한 센서 구성 및 직관적인 설치 보정이 가능하도록 설계됐으며, 필요시 원격지원이 가능하도록 옵션 기능을 마련했다.아비커스 임도형 대표는 “아비커스가 레저보트용 자율운항시스템인 '뉴보트 도크'의 공식 출시를 통해 그동안 주력해왔던 대형상선을 넘어 레저보트 시장에서도 자율운항기술을 선도할 수 있을 것”이라고 밝혔다.HD현대는 세계 레저보트의 수가 2000만대에 이르고 매년 50만대가 새로 건조되고 있어, 레저보트용 자율운항시스템 시장이 향후 최대 연간 30만대 규모로 성장할 것으로 예상하고 있다.최호 기자 snoop@etnews.com",0,0,0,0,0,2023,9,10,Sunday
